title,n_v02,n_v01,sim_mean,sim_median,sim_max,sim_p90
jason goldberg,67,4,0.31555095314979553,0.31838709115982056,0.5125237703323364,0.41549694538116455
jason gore,161,7,0.5844417214393616,0.6007527112960815,0.8872138261795044,0.714769184589386
jason hairston,86,63,0.5005592107772827,0.48203063011169434,0.9953991770744324,0.7676716446876526
jason isaacs,142,92,0.47164544463157654,0.45154327154159546,0.994110107421875,0.6231831908226013
jason jung,114,6,0.5669130086898804,0.5741528868675232,0.9566840529441833,0.701744019985199
jason kenny,152,37,0.6077624559402466,0.6192652583122253,0.8981195688247681,0.7390859127044678
jason kessler,214,146,0.52259761095047,0.5195310115814209,0.9946825504302979,0.6824643015861511
jason lezak,113,20,0.6434159874916077,0.6405894756317139,0.9107639789581299,0.77988201379776
jason merrells,97,9,0.4973163902759552,0.4821026921272278,0.8611114025115967,0.6541057229042053
jason mohammad,82,10,0.5842099785804749,0.5827271938323975,0.8997217416763306,0.732319712638855
jason moore (director),75,5,0.5483065247535706,0.5493112206459045,0.8598783016204834,0.7203404903411865
jason mraz discography,109,9,0.42897602915763855,0.4150931239128113,0.9058557152748108,0.5782816410064697
jason nolf,122,27,0.6133340001106262,0.6123678684234619,0.8997547626495361,0.7615159153938293
jason owen (singer),107,5,0.6161986589431763,0.6156646013259888,0.8359224200248718,0.7477002143859863
jason preston,124,13,0.6170079708099365,0.6074720025062561,0.9432504177093506,0.762620747089386
jason robertson (ice hockey),107,49,0.6174417734146118,0.612995982170105,0.9094467759132385,0.7537218332290649
jason simpson,129,2,0.617942214012146,0.6207433938980103,0.914639949798584,0.7535033822059631
jason stockwood,141,94,0.46875208616256714,0.465708464384079,0.9955555200576782,0.6568549871444702
"jasper county, missouri",223,145,0.4791652262210846,0.4775492548942566,0.9965149164199829,0.6544529795646667
jasper jones (film),97,63,0.5458189249038696,0.5470501184463501,0.996202290058136,0.7012835144996643
"jasper, missouri",91,17,0.32195207476615906,0.2732532024383545,0.8453553915023804,0.5551634430885315
jassa singh ramgarhia,106,87,0.6576093435287476,0.6586959958076477,0.9969419836997986,0.777984619140625
jassim bin hamad al thani (born 1978),87,58,0.5889444947242737,0.5901612043380737,0.9959998726844788,0.759135901927948
jasuben jayantilaal joshi ki joint family,60,2,0.6306620836257935,0.6158015727996826,0.8936642408370972,0.7740579843521118
jatin das park metro station,78,6,0.32729896903038025,0.3038020730018616,0.9164073467254639,0.5606459975242615
javagal,111,1,0.5202838778495789,0.5447148084640503,0.8635518550872803,0.6722338199615479
javagal srinath,146,16,0.553891658782959,0.5537160634994507,0.843363881111145,0.7204828262329102
javanese cuisine,278,13,0.5471712946891785,0.5467584133148193,0.8499356508255005,0.6589339375495911
javascript library,135,6,0.5547381639480591,0.5547865629196167,0.8312057852745056,0.6740648150444031
javed khan amrohi,54,2,0.6224763989448547,0.6174551248550415,0.8787866830825806,0.7173404693603516
"javi hernández (footballer, born 1989)",95,5,0.5603987574577332,0.5705280303955078,0.9484157562255859,0.7167762517929077
javid basharat,91,64,0.591389536857605,0.5926278829574585,0.9976024031639099,0.7695382833480835
javier estrada (professor),50,1,0.6583482027053833,0.6708816885948181,0.8765358328819275,0.762696385383606
javier sotomayor,138,92,0.6132050156593323,0.6053235530853271,0.9958314895629883,0.7777589559555054
javier zanetti,159,97,0.6033376455307007,0.5975835919380188,0.9953306913375854,0.7468974590301514
javits center,175,113,0.5355737209320068,0.5416021347045898,0.9930158257484436,0.6930142045021057
javonte williams,73,13,0.6002386808395386,0.5971116423606873,0.9399645328521729,0.7503069043159485
jaw jerk reflex,63,5,0.6237031817436218,0.6420899629592896,0.8884418606758118,0.7952935099601746
jawahar circle,53,4,0.5435521602630615,0.5353505611419678,0.8733628988265991,0.7029649019241333
jawaharlal nehru national urban renewal mission,168,112,0.5833789706230164,0.5845009088516235,0.9953219890594482,0.7435856461524963
jawar mohammed,159,104,0.6201790571212769,0.6203186511993408,0.9970505833625793,0.7699469923973083
jawhar (general),128,104,0.5988549590110779,0.6090647578239441,0.9944506883621216,0.750790536403656
jay bellerose,121,3,0.4734824299812317,0.4762829840183258,0.8338621258735657,0.6695111989974976
jay brannan,112,79,0.5913968682289124,0.5780783295631409,0.9961039423942566,0.7339394688606262
jay ferguson (canadian musician),64,3,0.6027752757072449,0.6082370281219482,0.8653812408447266,0.7544592022895813
jay jay,101,11,0.18948112428188324,0.16774065792560577,0.427998811006546,0.3163875341415405
jay lee webb,47,31,0.5536268353462219,0.5722619295120239,0.9602987766265869,0.6901416778564453
jay mehta,82,2,0.5820494890213013,0.5871045589447021,0.8756666779518127,0.710663914680481
jay rasulo,52,4,0.628668487071991,0.6256011724472046,0.8515517711639404,0.7811381816864014
jay versace,78,45,0.5674521327018738,0.5603253841400146,0.9952548146247864,0.7245009541511536
jay ward,114,81,0.5142520666122437,0.5183672904968262,0.9955011010169983,0.6860361099243164
jayam manadera,67,49,0.5631282329559326,0.5618442893028259,0.9918727278709412,0.7456990480422974
jayant patel,175,117,0.5613253712654114,0.5565708875656128,0.9953579902648926,0.7344455122947693
jayant patil,132,76,0.5812792778015137,0.5680899620056152,0.997136116027832,0.7383570075035095
jayaprakash,220,148,0.48930299282073975,0.482587993144989,0.996971845626831,0.640606701374054
jaybird (company),76,4,0.6261926889419556,0.623832106590271,0.9009003639221191,0.7644135355949402
jayden de laura,61,33,0.6060279607772827,0.6047269105911255,0.9983730316162109,0.803203284740448
jayhawker,98,76,0.5935091376304626,0.5974540710449219,0.9957220554351807,0.7556162476539612
jaylen clark,118,13,0.6378301382064819,0.6341372132301331,0.9129648804664612,0.7786511182785034
jayrambati,106,13,0.46009203791618347,0.46438783407211304,0.9407377243041992,0.6360158324241638
jazell barbie royale,92,64,0.6070541739463806,0.6012018322944641,0.9982845783233643,0.7624228000640869
jazz fusion,200,52,0.4945388436317444,0.5014281272888184,0.88377445936203,0.6218568682670593
jazz in silhouette,95,5,0.5609437823295593,0.5582960247993469,0.8870300054550171,0.6853600740432739
jazz jackrabbit (2002 video game),72,3,0.60920250415802,0.6285828948020935,0.869463324546814,0.7206093072891235
jazzcash,87,2,0.6703024506568909,0.6781708598136902,0.9002044200897217,0.7763645052909851
jaílton paraíba,62,3,0.688654899597168,0.695972204208374,0.8735857605934143,0.8050693273544312
jd notae,80,15,0.550009548664093,0.5488051176071167,0.9001446962356567,0.7468988299369812
jdc welfare organization,80,70,0.6396845579147339,0.6315277814865112,0.9966734647750854,0.7943017482757568
jdc–miller motorsports,126,9,0.5950550436973572,0.6013202667236328,0.8876594305038452,0.7542125582695007
je suis charlie,180,113,0.553790271282196,0.5549904108047485,0.993820071220398,0.7091679573059082
je t'aime,86,1,0.412779301404953,0.42195993661880493,0.5703838467597961,0.4931689500808716
jealous (labrinth song),60,2,0.5808044672012329,0.5707337856292725,0.8441057801246643,0.7285881042480469
jean agélou,68,54,0.6594235301017761,0.6537522077560425,0.9965671300888062,0.7983455657958984
jean beausejour,135,85,0.6100137233734131,0.6074451208114624,0.9955458641052246,0.7646951079368591
jean berko gleason,73,26,0.4942561686038971,0.4875078499317169,0.8834957480430603,0.6694990396499634
jean burden,45,37,0.6503324508666992,0.6311687231063843,0.993874728679657,0.8034953474998474
jean daniélou,110,86,0.5956885814666748,0.591139018535614,0.9944242835044861,0.7438668012619019
jean david blanc,75,11,0.4831705093383789,0.48348158597946167,0.8829923868179321,0.7077566981315613
jean de koven,69,5,0.6130936741828918,0.6130371689796448,0.9086363315582275,0.7518181800842285
jean dixon,58,2,0.603767991065979,0.6253007650375366,0.8641873002052307,0.7081650495529175
jean drapeau,112,78,0.5454853773117065,0.537616491317749,0.9975336194038391,0.7275294065475464
jean hazlewood,47,1,0.5832004547119141,0.5902966856956482,0.8436921238899231,0.7116645574569702
jean leon gerome ferris,68,5,0.563431441783905,0.5824446678161621,0.9442415237426758,0.7363033294677734
jean marsh,115,14,0.525344729423523,0.5315613150596619,0.8244816660881042,0.6650986075401306
jean mota,84,12,0.6717987656593323,0.6867222189903259,0.891940712928772,0.7879610061645508
jean moulin,205,145,0.5187637209892273,0.5106377601623535,0.9968375563621521,0.7020606994628906
jean parker,78,35,0.5316808819770813,0.5201964378356934,0.9092493057250977,0.6705028414726257
jean patric,69,3,0.5928102135658264,0.6230796575546265,0.8711571097373962,0.7373294234275818
jean prouvé,171,122,0.546882688999176,0.5431004762649536,0.9952589869499207,0.7082231640815735
jean rapp,73,64,0.6291293501853943,0.6160271763801575,0.9954871535301208,0.766872227191925
jean reno,113,87,0.5373032689094543,0.5251566171646118,0.9943613409996033,0.6877788305282593
jean smart filmography,74,4,0.4620858430862427,0.4776347279548645,0.8540726900100708,0.6152194738388062
jean todt,147,85,0.5450459718704224,0.546355664730072,0.9966443777084351,0.7069557309150696
jean-baptiste lamarck,149,118,0.5233669281005859,0.5126780271530151,0.9948563575744629,0.6943487524986267
jean-charles moïse,125,87,0.5881215333938599,0.5785982012748718,0.9955240488052368,0.7290566563606262
jean-gabriel pageau,96,23,0.6313329339027405,0.6364930868148804,0.9224894046783447,0.7632898092269897
jean-louis michel (oceanographer),67,1,0.6167960166931152,0.600246012210846,0.8851732015609741,0.7363658547401428
jean-luc godard filmography,119,77,0.5491151213645935,0.5398781895637512,0.9921539425849915,0.6680015325546265
jean-pierre boyer,136,105,0.6281749606132507,0.6299737691879272,0.995998203754425,0.7772768139839172
jean-pierre houdin,94,8,0.5847307443618774,0.6045678853988647,0.8924427628517151,0.7322190999984741
jean-pierre jabouille,113,8,0.6319542527198792,0.6421952247619629,0.8775960206985474,0.7598525881767273
jeanine cummins,118,78,0.5063028335571289,0.5051017999649048,0.9940536618232727,0.69759202003479
jeanine hennis-plasschaert,127,77,0.5045175552368164,0.49762219190597534,0.9971121549606323,0.715507447719574
jeanine áñez,235,141,0.5547497868537903,0.5514124631881714,0.9952747225761414,0.6980621218681335
jeanne coyne,56,2,0.6094059348106384,0.597337543964386,0.9229345321655273,0.7575169801712036
jeanne de valois-saint-rémy,139,118,0.5772734880447388,0.5638203024864197,0.9959335327148438,0.7417734861373901
jeanne gang,138,97,0.5656756162643433,0.5649672746658325,0.9967681169509888,0.7028395533561707
jeanne phillips,105,71,0.5375800728797913,0.5408029556274414,0.9932565689086914,0.7009894847869873
jeanricner bellegarde,107,8,0.5869160294532776,0.5969220399856567,0.9159693717956543,0.7536691427230835
jeans,207,139,0.5149366855621338,0.4974561333656311,0.9949800968170166,0.6636567115783691
jeconiah,116,89,0.5485343933105469,0.5386701822280884,0.9949274063110352,0.7095118761062622
jedburgh,207,15,0.4643562436103821,0.4687144160270691,0.8312718272209167,0.5866327285766602
jeddah corniche circuit,151,89,0.6180943250656128,0.6166863441467285,0.9938343167304993,0.7586668133735657
jedi prince series,111,19,0.48908257484436035,0.4860001802444458,0.9070382118225098,0.643726110458374
jeem boom bhaa,47,3,0.6467453837394714,0.6704690456390381,0.9018275737762451,0.7676388621330261
jeep wagoneer (sj),142,55,0.5323846936225891,0.5300575494766235,0.879274845123291,0.6543342471122742
jeepney tv,85,58,0.6603918671607971,0.6779365539550781,0.9974733591079712,0.7951474785804749
jeet (1996 film),54,10,0.38663527369499207,0.34419214725494385,0.8950390815734863,0.607292890548706
jeet filmography,104,5,0.5126147866249084,0.5068341493606567,0.7537803053855896,0.6312732696533203
jeevan yudh,47,3,0.44397324323654175,0.4163929522037506,0.8139302134513855,0.5977959632873535
jeff bezos phone hacking incident,122,77,0.5886953473091125,0.5900232791900635,0.9892641305923462,0.7537334561347961
jeff burr,100,6,0.5318101048469543,0.5303066968917847,0.9253956079483032,0.675412118434906
jeff cohen (actor),63,11,0.523034393787384,0.5289287567138672,0.9174558520317078,0.6729395985603333
jeff dye,61,7,0.5498907566070557,0.561064600944519,0.8330913782119751,0.6665747165679932
jeff gitelman,125,10,0.4381736218929291,0.44296619296073914,0.8399451971054077,0.6396197080612183
jeff immelt,211,125,0.5720279216766357,0.5698524117469788,0.994978666305542,0.7046148777008057
jeff janiak,73,52,0.6249773502349854,0.6344434022903442,0.9953407049179077,0.7903186678886414
jeff knox,60,5,0.6212270259857178,0.6188310384750366,0.8549680709838867,0.7371941208839417
jeff kollman,141,21,0.49987590312957764,0.4969581663608551,0.7754483819007874,0.6102888584136963
jeff leach,67,49,0.5443696975708008,0.5225995779037476,0.9954110383987427,0.7332338094711304
jeff mangum,156,113,0.5342751741409302,0.5287894010543823,0.9967694282531738,0.6813133955001831
jeff mauro,53,5,0.6266697645187378,0.6097146272659302,0.9038549661636353,0.7647628784179688
jeff mccarthy,45,11,0.5117539763450623,0.49625277519226074,0.8421693444252014,0.639015793800354
jeff miller (florida politician),142,99,0.5581315159797668,0.5668419599533081,0.9982452392578125,0.7439068555831909
jeff pegues,95,62,0.5576691031455994,0.5561938881874084,0.9921863675117493,0.7185113430023193
jeff rense,137,114,0.5817577242851257,0.5748814344406128,0.9945116639137268,0.7293587327003479
jeff russo,91,3,0.5396845936775208,0.5637125968933105,0.8099803924560547,0.6896129250526428
jeff speakman,63,5,0.6084046363830566,0.629346489906311,0.9468520879745483,0.7454729080200195
jeff stryker,131,8,0.5107311010360718,0.5262023210525513,0.849259614944458,0.6658846735954285
jeff suppan,138,109,0.5881581902503967,0.5872521996498108,0.9978995323181152,0.7391412258148193
jeff thomson,98,26,0.5369158387184143,0.5384447574615479,0.8642457723617554,0.6900827884674072
jeff tuel,71,12,0.5739408135414124,0.5639351606369019,0.9245510101318359,0.7599318623542786
jeff ward (actor),40,4,0.5196487307548523,0.5159176588058472,0.8667945861816406,0.7550820708274841
jeff wayne's the war of the worlds (1998 video game),93,9,0.46005627512931824,0.4606375992298126,0.8993792533874512,0.6626514196395874
jeff whitefoot (footballer),67,3,0.6774237155914307,0.6854450702667236,0.8851469159126282,0.7943251132965088
"jefferson county, missouri",209,144,0.47285744547843933,0.47377562522888184,0.9941748976707458,0.6287413835525513
"jeffersontown, kentucky",149,92,0.5195437669754028,0.5212887525558472,0.9960088729858398,0.6921300888061523
jeffrey beall,112,90,0.6500833630561829,0.6592869758605957,0.9930901527404785,0.7953749895095825
jeffrey feinstein,56,6,0.6474427580833435,0.6544703245162964,0.9275700449943542,0.770986795425415
jeffrey hunter,115,30,0.4747539162635803,0.46795886754989624,0.87432461977005,0.6156198978424072
jeffrey l. kimball,52,2,0.5593478679656982,0.5643981099128723,0.7983301877975464,0.7003732919692993
jeffrey lynn,97,23,0.5203295946121216,0.5258029699325562,0.8130975365638733,0.6564909219741821
jeffrey reiner,42,2,0.5754491090774536,0.5860421657562256,0.8214616775512695,0.7137635946273804
jeffrey vinokur,88,15,0.5447748303413391,0.5527397394180298,0.8863653540611267,0.735193133354187
jehangir hospital,82,3,0.573053240776062,0.565272331237793,0.9061753153800964,0.7147461175918579
jehovah's witnesses beliefs,239,160,0.4908747673034668,0.47931939363479614,0.9955378770828247,0.6322523355484009
jehuda cresques,70,52,0.5824663043022156,0.5869910717010498,0.9943815469741821,0.781486451625824
jeju horse,64,7,0.6427996158599854,0.6507797241210938,0.8579341173171997,0.7773478031158447
jeju island,344,229,0.45858949422836304,0.45126911997795105,0.9941501021385193,0.6022125482559204
jejunostomy,153,3,0.6604200005531311,0.680919885635376,0.8846040368080139,0.7869721055030823
jelena gavrilović,71,1,0.5943896174430847,0.5891343355178833,0.8223135471343994,0.6768545508384705
jelenia góra,271,179,0.456173300743103,0.44969165325164795,0.9966119527816772,0.6172679662704468
jellystone!,116,10,0.5620041489601135,0.5650887489318848,0.9040434956550598,0.6714857220649719
jemima osunde,46,4,0.6335067749023438,0.6296826601028442,0.9178500175476074,0.7295248508453369
jen allred,45,1,0.6792477369308472,0.6749764680862427,0.8529950380325317,0.7776846885681152
jen carfagno,57,3,0.6470144391059875,0.6455032825469971,0.9168347120285034,0.745587170124054
jen easterly,133,84,0.5450547933578491,0.5483975410461426,0.9898267984390259,0.7311909198760986
jen selter,72,1,0.5908495783805847,0.5936918258666992,0.7912220358848572,0.6723764538764954
jen sincero,63,6,0.6063708662986755,0.6133178472518921,0.8738462924957275,0.7673662900924683
